age,gender,interest,course
65,Male,graphic,Fine Arts
65,Male,photography,Fine Arts
65,Male,music,Fine Arts
65,Male,singing,Fine Arts
65,Male,instrumental,Fine Arts
65,Male,dance,Fine Arts
65,Male,theater,Fine Arts
65,Male,film,Fine Arts
65,Male,writing,Fine Arts
65,Male,animation,Fine Arts
65,Male,rap,Fine Arts
65,Male,performance,Fine Arts
65,Male,fashion,Fine Arts
65,Male,design,Fine Arts
65,Male,illustration,Fine Arts
65,Male,typography,Fine Arts
65,Male,jewelry,Fine Arts
65,Male,pottery,Fine Arts
65,Male,street art,Fine Arts
65,Male,biology,Nursing
65,Male,chemistry,Chemical Engineering
65,Male,physics,Physics
65,Male,math,Mathematics
65,Male,statistics,Mathematics
65,Male,environment,Science
65,Male,laboratory,Science
65,Male,medical,Nursing
65,Male,genetics,Nursing
65,Male,quantum mechanics,Physics
65,Male,geology,Science
65,Male,marine,Science
65,Male,molecular,Nursing
65,Male,organic,Chemical Engineering
65,Male,astrophysics,Physics
65,Male,calculus,Mathematics
65,Male,ecology,Science
65,Male,climate,Science
65,Male,neuroscience,Nursing
65,Male,biotech,Nursing
65,Male,biomedical,Nursing
65,Male,microbiology,Nursing
65,Male,cellular,Nursing
65,Male,analytical,Chemical Engineering
65,Male,theoretical,Physics
65,Male,business,Business Management
65,Male,sports,Physical Education
65,Male,law,Legal Management
65,Male,psychology,Psychology
65,Male,education,Education
65,Male,engineering,Civil Engineering
65,Female,programming,Computer Science
65,Female,software,Computer Science
65,Female,web,Computer Science
65,Female,network,Computer Science
65,Female,cybersecurity,Computer Science
65,Female,data science,Computer Science
65,Female,machine learning,Computer Science
65,Female,cloud,Computer Science
65,Female,blockchain,Computer Science
65,Female,python,Computer Science
65,Female,java,Computer Science
65,Female,c++,Computer Science
65,Female,frontend,Computer Science
65,Female,backend,Computer Science
65,Female,DevOps,Computer Science
65,Female,UI/UX,Computer Science
65,Female,system,Computer Science
65,Female,database,Computer Science
65,Female,game,Computer Science
65,Female,full stack,Computer Science
65,Female,quantum,Computer Science
65,Female,painting,Fine Arts
65,Female,sculpture,Fine Arts
65,Female,digital art,Fine Arts
65,Female,graphic,Fine Arts
65,Female,photography,Fine Arts
65,Female,music,Fine Arts
65,Female,singing,Fine Arts
65,Female,instrumental,Fine Arts
65,Female,dance,Fine Arts
65,Female,theater,Fine Arts
65,Female,film,Fine Arts
65,Female,writing,Fine Arts
65,Female,animation,Fine Arts
65,Female,rap,Fine Arts
65,Female,performance,Fine Arts
65,Female,fashion,Fine Arts
65,Female,design,Fine Arts
65,Female,illustration,Fine Arts
65,Female,typography,Fine Arts
65,Female,jewelry,Fine Arts
65,Female,pottery,Fine Arts
65,Female,street art,Fine Arts
65,Female,biology,Nursing
65,Female,chemistry,Chemical Engineering
65,Female,physics,Physics
65,Female,math,Mathematics
65,Female,statistics,Mathematics
65,Female,environment,Science
65,Female,laboratory,Science
65,Female,medical,Nursing
65,Female,genetics,Nursing
65,Female,quantum mechanics,Physics
65,Female,geology,Science
65,Female,marine,Science
65,Female,molecular,Nursing
65,Female,organic,Chemical Engineering
65,Female,astrophysics,Physics
65,Female,calculus,Mathematics
65,Female,ecology,Science
65,Female,climate,Science
65,Female,neuroscience,Nursing
65,Female,biotech,Nursing
65,Female,biomedical,Nursing
65,Female,microbiology,Nursing
65,Female,cellular,Nursing
65,Female,analytical,Chemical Engineering
65,Female,theoretical,Physics
65,Female,business,Business Management
65,Female,sports,Physical Education
65,Female,law,Legal Management
65,Female,psychology,Psychology
65,Female,education,Education
65,Female,engineering,Civil Engineering
66,Male,programming,Computer Science
66,Male,software,Computer Science
66,Male,web,Computer Science
66,Male,network,Computer Science
66,Male,cybersecurity,Computer Science
66,Male,data science,Computer Science
66,Male,machine learning,Computer Science
66,Male,cloud,Computer Science
66,Male,blockchain,Computer Science
66,Male,python,Computer Science
66,Male,java,Computer Science
66,Male,c++,Computer Science
66,Male,frontend,Computer Science
66,Male,backend,Computer Science
66,Male,DevOps,Computer Science
66,Male,UI/UX,Computer Science
66,Male,system,Computer Science
66,Male,database,Computer Science
66,Male,game,Computer Science
66,Male,full stack,Computer Science
66,Male,quantum,Computer Science
66,Male,painting,Fine Arts
66,Male,sculpture,Fine Arts
66,Male,digital art,Fine Arts
66,Male,graphic,Fine Arts
66,Male,photography,Fine Arts
66,Male,music,Fine Arts
66,Male,singing,Fine Arts
66,Male,instrumental,Fine Arts
66,Male,dance,Fine Arts
66,Male,theater,Fine Arts
66,Male,film,Fine Arts
66,Male,writing,Fine Arts
66,Male,animation,Fine Arts
66,Male,rap,Fine Arts
66,Male,performance,Fine Arts
66,Male,fashion,Fine Arts
66,Male,design,Fine Arts
66,Male,illustration,Fine Arts
66,Male,typography,Fine Arts
66,Male,jewelry,Fine Arts
66,Male,pottery,Fine Arts
66,Male,street art,Fine Arts
66,Male,biology,Nursing
66,Male,chemistry,Chemical Engineering
66,Male,physics,Physics
66,Male,math,Mathematics
66,Male,statistics,Mathematics
66,Male,environment,Science
66,Male,laboratory,Science
66,Male,medical,Nursing
66,Male,genetics,Nursing
66,Male,quantum mechanics,Physics
66,Male,geology,Science
66,Male,marine,Science
66,Male,molecular,Nursing
66,Male,organic,Chemical Engineering
66,Male,astrophysics,Physics
66,Male,calculus,Mathematics
66,Male,ecology,Science
66,Male,climate,Science
66,Male,neuroscience,Nursing
66,Male,biotech,Nursing
66,Male,biomedical,Nursing
66,Male,microbiology,Nursing
66,Male,cellular,Nursing
66,Male,analytical,Chemical Engineering
66,Male,theoretical,Physics
66,Male,business,Business Management
66,Male,sports,Physical Education
66,Male,law,Legal Management
66,Male,psychology,Psychology
66,Male,education,Education
66,Male,engineering,Civil Engineering
66,Female,programming,Computer Science
66,Female,software,Computer Science
66,Female,web,Computer Science
66,Female,network,Computer Science
66,Female,cybersecurity,Computer Science
66,Female,data science,Computer Science
66,Female,machine learning,Computer Science
66,Female,cloud,Computer Science
66,Female,blockchain,Computer Science
66,Female,python,Computer Science
66,Female,java,Computer Science
66,Female,c++,Computer Science
66,Female,frontend,Computer Science
66,Female,backend,Computer Science
66,Female,DevOps,Computer Science
66,Female,UI/UX,Computer Science
66,Female,system,Computer Science
66,Female,database,Computer Science
66,Female,game,Computer Science
66,Female,full stack,Computer Science
66,Female,quantum,Computer Science
66,Female,painting,Fine Arts
66,Female,sculpture,Fine Arts
66,Female,digital art,Fine Arts
66,Female,graphic,Fine Arts
66,Female,photography,Fine Arts
66,Female,music,Fine Arts
66,Female,singing,Fine Arts
66,Female,instrumental,Fine Arts
66,Female,dance,Fine Arts
66,Female,theater,Fine Arts
66,Female,film,Fine Arts
66,Female,writing,Fine Arts
66,Female,animation,Fine Arts
66,Female,rap,Fine Arts
66,Female,performance,Fine Arts
66,Female,fashion,Fine Arts
66,Female,design,Fine Arts
66,Female,illustration,Fine Arts
66,Female,typography,Fine Arts
66,Female,jewelry,Fine Arts
66,Female,pottery,Fine Arts
66,Female,street art,Fine Arts
66,Female,biology,Nursing
66,Female,chemistry,Chemical Engineering
66,Female,physics,Physics
66,Female,math,Mathematics
66,Female,statistics,Mathematics
66,Female,environment,Science
66,Female,laboratory,Science
66,Female,medical,Nursing
66,Female,genetics,Nursing
66,Female,quantum mechanics,Physics
66,Female,geology,Science
66,Female,marine,Science
66,Female,molecular,Nursing
66,Female,organic,Chemical Engineering
66,Female,astrophysics,Physics
66,Female,calculus,Mathematics
66,Female,ecology,Science
66,Female,climate,Science
66,Female,neuroscience,Nursing
66,Female,biotech,Nursing
66,Female,biomedical,Nursing
66,Female,microbiology,Nursing
66,Female,cellular,Nursing
66,Female,analytical,Chemical Engineering
66,Female,theoretical,Physics
66,Female,business,Business Management
66,Female,sports,Physical Education
66,Female,law,Legal Management
66,Female,psychology,Psychology
66,Female,education,Education
66,Female,engineering,Civil Engineering
67,Male,programming,Computer Science
67,Male,software,Computer Science
67,Male,web,Computer Science
67,Male,network,Computer Science
67,Male,cybersecurity,Computer Science
67,Male,data science,Computer Science
67,Male,machine learning,Computer Science
67,Male,cloud,Computer Science
67,Male,blockchain,Computer Science
67,Male,python,Computer Science
67,Male,java,Computer Science
67,Male,c++,Computer Science
67,Male,frontend,Computer Science
67,Male,backend,Computer Science
67,Male,DevOps,Computer Science
67,Male,UI/UX,Computer Science
67,Male,system,Computer Science
67,Male,database,Computer Science
67,Male,game,Computer Science
67,Male,full stack,Computer Science
67,Male,quantum,Computer Science
67,Male,painting,Fine Arts
67,Male,sculpture,Fine Arts
67,Male,digital art,Fine Arts
67,Male,graphic,Fine Arts
67,Male,photography,Fine Arts
67,Male,music,Fine Arts
67,Male,singing,Fine Arts
67,Male,instrumental,Fine Arts
67,Male,dance,Fine Arts
67,Male,theater,Fine Arts
67,Male,film,Fine Arts
67,Male,writing,Fine Arts
67,Male,animation,Fine Arts
67,Male,rap,Fine Arts
67,Male,performance,Fine Arts
67,Male,fashion,Fine Arts
67,Male,design,Fine Arts
67,Male,illustration,Fine Arts
67,Male,typography,Fine Arts
67,Male,jewelry,Fine Arts
67,Male,pottery,Fine Arts
67,Male,street art,Fine Arts
67,Male,biology,Nursing
67,Male,chemistry,Chemical Engineering
67,Male,physics,Physics
67,Male,math,Mathematics
67,Male,statistics,Mathematics
67,Male,environment,Science
67,Male,laboratory,Science
67,Male,medical,Nursing
67,Male,genetics,Nursing
67,Male,quantum mechanics,Physics
67,Male,geology,Science
67,Male,marine,Science
67,Male,molecular,Nursing
67,Male,organic,Chemical Engineering
67,Male,astrophysics,Physics
67,Male,calculus,Mathematics
67,Male,ecology,Science
67,Male,climate,Science
67,Male,neuroscience,Nursing
67,Male,biotech,Nursing
67,Male,biomedical,Nursing
67,Male,microbiology,Nursing
67,Male,cellular,Nursing
67,Male,analytical,Chemical Engineering
67,Male,theoretical,Physics
67,Male,business,Business Management
67,Male,sports,Physical Education
67,Male,law,Legal Management
67,Male,psychology,Psychology
67,Male,education,Education
67,Male,engineering,Civil Engineering
67,Female,programming,Computer Science
67,Female,software,Computer Science
67,Female,web,Computer Science
67,Female,network,Computer Science
67,Female,cybersecurity,Computer Science
67,Female,data science,Computer Science
67,Female,machine learning,Computer Science
67,Female,cloud,Computer Science
67,Female,blockchain,Computer Science
67,Female,python,Computer Science
67,Female,java,Computer Science
67,Female,c++,Computer Science
67,Female,frontend,Computer Science
67,Female,backend,Computer Science
67,Female,DevOps,Computer Science
67,Female,UI/UX,Computer Science
67,Female,system,Computer Science
67,Female,database,Computer Science
67,Female,game,Computer Science
67,Female,full stack,Computer Science
67,Female,quantum,Computer Science
67,Female,painting,Fine Arts
67,Female,sculpture,Fine Arts
67,Female,digital art,Fine Arts
67,Female,graphic,Fine Arts
67,Female,photography,Fine Arts
67,Female,music,Fine Arts
67,Female,singing,Fine Arts
67,Female,instrumental,Fine Arts
67,Female,dance,Fine Arts
67,Female,theater,Fine Arts
67,Female,film,Fine Arts
67,Female,writing,Fine Arts
67,Female,animation,Fine Arts
67,Female,rap,Fine Arts
67,Female,performance,Fine Arts
67,Female,fashion,Fine Arts
67,Female,design,Fine Arts
67,Female,illustration,Fine Arts
67,Female,typography,Fine Arts
67,Female,jewelry,Fine Arts
67,Female,pottery,Fine Arts
67,Female,street art,Fine Arts
67,Female,biology,Nursing
67,Female,chemistry,Chemical Engineering
67,Female,physics,Physics
67,Female,math,Mathematics
67,Female,statistics,Mathematics
67,Female,environment,Science
67,Female,laboratory,Science
67,Female,medical,Nursing
67,Female,genetics,Nursing
67,Female,quantum mechanics,Physics
67,Female,geology,Science
67,Female,marine,Science
67,Female,molecular,Nursing
67,Female,organic,Chemical Engineering
67,Female,astrophysics,Physics
67,Female,calculus,Mathematics
67,Female,ecology,Science
67,Female,climate,Science
67,Female,neuroscience,Nursing
67,Female,biotech,Nursing
67,Female,biomedical,Nursing
67,Female,microbiology,Nursing
67,Female,cellular,Nursing
67,Female,analytical,Chemical Engineering
67,Female,theoretical,Physics
67,Female,business,Business Management
67,Female,sports,Physical Education
67,Female,law,Legal Management
67,Female,psychology,Psychology
67,Female,education,Education
67,Female,engineering,Civil Engineering
68,Male,programming,Computer Science
68,Male,software,Computer Science
68,Male,web,Computer Science
68,Male,network,Computer Science
68,Male,cybersecurity,Computer Science
68,Male,data science,Computer Science
68,Male,machine learning,Computer Science
68,Male,cloud,Computer Science
68,Male,blockchain,Computer Science
68,Male,python,Computer Science
68,Male,java,Computer Science
68,Male,c++,Computer Science
68,Male,frontend,Computer Science
68,Male,backend,Computer Science
68,Male,DevOps,Computer Science
68,Male,UI/UX,Computer Science
68,Male,system,Computer Science
68,Male,database,Computer Science
68,Male,game,Computer Science
68,Male,full stack,Computer Science
68,Male,quantum,Computer Science
68,Male,painting,Fine Arts
68,Male,sculpture,Fine Arts
68,Male,digital art,Fine Arts
68,Male,graphic,Fine Arts
68,Male,photography,Fine Arts
68,Male,music,Fine Arts
68,Male,singing,Fine Arts
68,Male,instrumental,Fine Arts
68,Male,dance,Fine Arts
68,Male,theater,Fine Arts
68,Male,film,Fine Arts
68,Male,writing,Fine Arts
68,Male,animation,Fine Arts
68,Male,rap,Fine Arts
68,Male,performance,Fine Arts
68,Male,fashion,Fine Arts
68,Male,design,Fine Arts
68,Male,illustration,Fine Arts
68,Male,typography,Fine Arts
68,Male,jewelry,Fine Arts
68,Male,pottery,Fine Arts
68,Male,street art,Fine Arts
68,Male,biology,Nursing
68,Male,chemistry,Chemical Engineering
68,Male,physics,Physics
68,Male,math,Mathematics
68,Male,statistics,Mathematics
68,Male,environment,Science
68,Male,laboratory,Science
68,Male,medical,Nursing
68,Male,genetics,Nursing
68,Male,quantum mechanics,Physics
68,Male,geology,Science
68,Male,marine,Science
68,Male,molecular,Nursing
68,Male,organic,Chemical Engineering
68,Male,astrophysics,Physics
68,Male,calculus,Mathematics
68,Male,ecology,Science
68,Male,climate,Science
68,Male,neuroscience,Nursing
68,Male,biotech,Nursing
68,Male,biomedical,Nursing
68,Male,microbiology,Nursing
68,Male,cellular,Nursing
68,Male,analytical,Chemical Engineering
68,Male,theoretical,Physics
68,Male,business,Business Management
68,Male,sports,Physical Education
68,Male,law,Legal Management
68,Male,psychology,Psychology
68,Male,education,Education
68,Male,engineering,Civil Engineering
68,Female,programming,Computer Science
68,Female,software,Computer Science
68,Female,web,Computer Science
68,Female,network,Computer Science
68,Female,cybersecurity,Computer Science
68,Female,data science,Computer Science
68,Female,machine learning,Computer Science
68,Female,cloud,Computer Science
68,Female,blockchain,Computer Science
68,Female,python,Computer Science
68,Female,java,Computer Science
68,Female,c++,Computer Science
68,Female,frontend,Computer Science
